                4,                4,                3000,                50000,                380.39922772546987,                380.39687895865075
                4,                4,                30000,                50000,                3795.442766033074,                3795.1374263465873
                4,                4,                300000,                50000,                38740.080766261686,                38748.32806948592
                4,                4,                3000000,                50000,                463695.5019549569,                463129.0741317783
                4,                4,                30000000,                50000,                6390852.187406539,                6346069.375525537
                4,                4,                300000000,                50000,                92354835.87835267,                91505156.33861701
                4,                4,                3000000000,                50000,                1165708261.7136915,                1123083478.3780355
                4,                4,                30000000000,                50000,                14816093331.04459,                14193255627.374407
