64,512,3000,5000000,                926.8329539146603,                924.9693840154566,0.20%
64,512,30000,5000000,                9346.639311896746,9311.424633,0.38%
64,512,300000,5000000,                94849.53126225997,                94196.25064957057,0.69%
64,512,3000000,5000000,                977097.0126599369,966010.5617,1.13%
64,512,30000000,5000000,                10412214.938041305,                10154547.016539648,2.47%
64,512,300000000,5000000,                117275154.2504067,                110588569.62186222,5.70%
64,512,3000000000,5000000,                1567411524.9874413,                1376722648.7755442,12.17%
64,512,30000000000,5000000,                20260947401.536514,                18026929832.756027,11.03%
