128,512,3000,5000000,                361.0334172959196,                362.72702454852134,-0.47%
128,512,30000,5000000,                4106.375307087686,                4122.808243454033,-0.40%
128,512,300000,5000000,                43566.05019683887,                43500.77557554764,0.15%
128,512,3000000,5000000,484079.277,                474219.4325248226,2.04%
128,512,30000000,5000000,                5031984.681410909,                4780345.932742007,5.00%
128,512,300000000,5000000,                51542659.122480296,                42656177.943837576,17.24%
128,512,3000000000,5000000,                652018951.8965683,                390177063.61293167,40.16%
128,512,30000000000,5000000,                11235021991.930984,                5184107599.124841,53.86%
