64,104,3000,5000000,508.7647823,499.4002536,1.84%
64,104,30000,5000000,5326.711466,5179.929478,2.76%
64,104,300000,5000000,61035.11929,58612.58302,3.97%
64,104,3000000,5000000,738861.4216,651759.1541,11.79%
64,104,30000000,5000000,8043839.352,6498431.973,19.21%
64,104,300000000,5000000,67036436.23,52671725.89,21.43%
64,104,3000000000,5000000,1045043399,668345627.4,36.05%
64,104,30000000000,5000000,14018316307,9581730385,31.65%
